Time (UTC),Open,High,Low,Close,Volume 
2010.01.14 06:00:00,1.62885,1.6315,1.6267,1.62835,48526.61
2010.01.14 10:00:00,1.62835,1.6325,1.62505,1.6313,57532.87
2010.01.14 14:00:00,1.6313,1.63395,1.62875,1.6322,62531.04
2010.01.14 18:00:00,1.6322,1.63475,1.6318,1.63365,22054.18
2010.01.14 22:00:00,1.63375,1.6351,1.62865,1.6304,11739.64
2010.01.15 02:00:00,1.63035,1.63565,1.6286,1.6337,12191.97
2010.01.15 06:00:00,1.63375,1.63475,1.63,1.6307,51082.2
2010.01.15 10:00:00,1.6307,1.63215,1.62685,1.6291,57561.19
2010.01.15 14:00:00,1.6291,1.63095,1.62115,1.62465,66307.32
2010.01.15 18:00:00,1.62475,1.6274,1.6241,1.6267,20524.3
2010.01.17 22:00:00,1.62655,1.62955,1.62515,1.6272,14308.2
2010.01.18 02:00:00,1.6272,1.6321,1.62715,1.6307,10952.3
2010.01.18 06:00:00,1.63075,1.6355,1.6273,1.6343,46481.4
2010.01.18 10:00:00,1.6343,1.6379,1.63045,1.63065,46500.03
2010.01.18 14:00:00,1.63065,1.63485,1.63015,1.63305,33264.9
2010.01.18 18:00:00,1.63305,1.63485,1.63165,1.63445,6278.4
2010.01.18 22:00:00,1.6346,1.64235,1.6336,1.6421,10715.65
2010.01.19 02:00:00,1.6421,1.64215,1.63985,1.6403,11036.75
2010.01.19 06:00:00,1.6403,1.64585,1.638,1.64165,54080.09
2010.01.19 10:00:00,1.64165,1.6429,1.6313,1.63415,65769.98
2010.01.19 14:00:00,1.63415,1.6389,1.6325,1.6378,74345.3
2010.01.19 18:00:00,1.6378,1.6396,1.63535,1.6364,33348.4
2010.01.19 22:00:00,1.63645,1.63745,1.63165,1.63265,9687.23
2010.01.20 02:00:00,1.63265,1.6333,1.62825,1.62925,11860.34
2010.01.20 06:00:00,1.62925,1.6332,1.62535,1.6302,43917.62
2010.01.20 10:00:00,1.63025,1.6306,1.62445,1.6268,61911.7
2010.01.20 14:00:00,1.6268,1.631,1.62635,1.62795,67093.8
2010.01.20 18:00:00,1.6279,1.6297,1.62665,1.62945,21618.13
2010.01.20 22:00:00,1.6295,1.6313,1.62715,1.6275,7207.9
2010.01.21 02:00:00,1.62745,1.62865,1.62495,1.6264,9901.6
2010.01.21 06:00:00,1.6264,1.62975,1.6146,1.61505,47337
2010.01.21 10:00:00,1.61505,1.6195,1.6126,1.61775,54773.52
2010.01.21 14:00:00,1.6178,1.62415,1.61365,1.6211,73642.9
2010.01.21 18:00:00,1.6211,1.6227,1.61925,1.61985,32361.6
2010.01.21 22:00:00,1.6197,1.6223,1.6168,1.6217,8519.4
2010.01.22 02:00:00,1.62175,1.6221,1.6196,1.6213,7154.35
2010.01.22 06:00:00,1.6213,1.62855,1.61875,1.6224,48180.83
2010.01.22 10:00:00,1.6224,1.626,1.6102,1.6103,61579.57
2010.01.22 14:00:00,1.6103,1.61545,1.60785,1.61335,66400.14
2010.01.22 18:00:00,1.6134,1.61455,1.6095,1.61155,32425.4
2010.01.24 22:00:00,1.61065,1.61385,1.60915,1.61055,6758.55
2010.01.25 02:00:00,1.61055,1.61235,1.60965,1.61115,6707.2
2010.01.25 06:00:00,1.6111,1.6169,1.6111,1.61605,42978.19
2010.01.25 10:00:00,1.61605,1.61755,1.6126,1.6158,57077.68
2010.01.25 14:00:00,1.61575,1.62485,1.61555,1.6232,63463.87
2010.01.25 18:00:00,1.62315,1.6262,1.6227,1.6247,22524
2010.01.25 22:00:00,1.6247,1.62705,1.62405,1.62645,6140.5
2010.01.26 02:00:00,1.62645,1.6266,1.6193,1.6207,11024.5
2010.01.26 06:00:00,1.6207,1.62645,1.6122,1.61385,47952.08
2010.01.26 10:00:00,1.61385,1.6147,1.61035,1.61095,54753.7
2010.01.26 14:00:00,1.61095,1.6178,1.6095,1.6154,71217.6
2010.01.26 18:00:00,1.61545,1.61605,1.61365,1.6146,27733.9
2010.01.26 22:00:00,1.6146,1.61565,1.61255,1.61495,22004.7
2010.01.27 02:00:00,1.61495,1.61505,1.61105,1.6127,31744.1
2010.01.27 06:00:00,1.6127,1.61955,1.61085,1.61875,60640.93
2010.01.27 10:00:00,1.6187,1.62455,1.61805,1.622,64484.55
2010.01.27 14:00:00,1.622,1.62205,1.61725,1.61825,77592.6
2010.01.27 18:00:00,1.61825,1.61995,1.6137,1.61715,42359.5
2010.01.27 22:00:00,1.61725,1.61845,1.61365,1.61745,26748.7
2010.01.28 02:00:00,1.61745,1.62305,1.61545,1.6182,35981
2010.01.28 06:00:00,1.61825,1.6277,1.61765,1.6259,37600.57
2010.01.28 10:00:00,1.6259,1.62725,1.62255,1.625,60385.46
2010.01.28 14:00:00,1.625,1.6256,1.61225,1.61365,90077.88
2010.01.28 18:00:00,1.61365,1.61415,1.61135,1.61405,32458.4
2010.01.28 22:00:00,1.614,1.61475,1.6111,1.6144,14554.62
2010.01.29 02:00:00,1.6144,1.61605,1.61145,1.6116,11629.6
2010.01.29 06:00:00,1.6116,1.61805,1.61145,1.61495,50472.8
2010.01.29 10:00:00,1.615,1.6165,1.6054,1.60585,60547.5
2010.01.29 14:00:00,1.6058,1.6068,1.5996,1.6013,80644.58
2010.01.29 18:00:00,1.6013,1.6019,1.59815,1.59892,34586.35
2010.01.31 22:00:00,1.5949,1.59765,1.59375,1.59505,18729.7
2010.02.01 02:00:00,1.59505,1.59615,1.5937,1.59555,12655.3
2010.02.01 06:00:00,1.5956,1.59795,1.58985,1.592,59645.34
2010.02.01 10:00:00,1.59195,1.5933,1.5852,1.59255,73666.7
2010.02.01 14:00:00,1.59245,1.59495,1.58935,1.5949,76211.9
2010.02.01 18:00:00,1.59495,1.5969,1.59375,1.59595,35409.06
2010.02.01 22:00:00,1.59595,1.59675,1.59445,1.59585,10394.4
2010.02.02 02:00:00,1.5958,1.5975,1.5922,1.59435,23694.5
2010.02.02 06:00:00,1.5944,1.59705,1.59045,1.5926,59722.6
2010.02.02 10:00:00,1.5926,1.59545,1.59125,1.59435,60005.94
2010.02.02 14:00:00,1.59425,1.59965,1.5924,1.5974,83902.08
2010.02.02 18:00:00,1.5974,1.5985,1.59655,1.5976,39517.3
2010.02.02 22:00:00,1.5976,1.6007,1.5966,1.59925,10085.6
2010.02.03 02:00:00,1.59925,1.60145,1.59685,1.6006,12630.5
2010.02.03 06:00:00,1.6006,1.60705,1.6002,1.60265,55893.89
2010.02.03 10:00:00,1.6026,1.6028,1.59405,1.5943,69260.6
2010.02.03 14:00:00,1.5943,1.5972,1.5909,1.59165,75126.1
2010.02.03 18:00:00,1.5917,1.5925,1.5878,1.58955,42399.6
2010.02.03 22:00:00,1.5896,1.592,1.58835,1.5909,12788.6
2010.02.04 02:00:00,1.59095,1.5919,1.5896,1.5898,9782.4
2010.02.04 06:00:00,1.5898,1.59055,1.58375,1.58395,48502.2
2010.02.04 10:00:00,1.584,1.5887,1.58065,1.58465,69973.6
2010.02.04 14:00:00,1.58465,1.58465,1.5732,1.57845,78193
2010.02.04 18:00:00,1.57855,1.5792,1.57455,1.5757,30174.5
2010.02.04 22:00:00,1.5757,1.5777,1.57275,1.57385,12984.28
2010.02.05 02:00:00,1.57385,1.5766,1.57165,1.5728,13501.4
2010.02.05 06:00:00,1.5728,1.5748,1.56545,1.571,50028.4
2010.02.05 10:00:00,1.57105,1.574,1.56665,1.5722,63645.01
2010.02.05 14:00:00,1.5722,1.5722,1.56055,1.5627,65117.65
2010.02.05 18:00:00,1.5626,1.56495,1.55595,1.5643,38951.63
2010.02.07 22:00:00,1.5593,1.5625,1.55835,1.56095,18782
2010.02.08 02:00:00,1.56095,1.5615,1.55845,1.55935,9588.8
2010.02.08 06:00:00,1.55915,1.56275,1.5536,1.5577,49442.95
2010.02.08 10:00:00,1.55765,1.56185,1.5551,1.5599,78792.8
2010.02.08 14:00:00,1.55995,1.56615,1.5583,1.56475,62440.58
2010.02.08 18:00:00,1.5647,1.56485,1.5578,1.5587,21586.7
2010.02.08 22:00:00,1.55865,1.5606,1.55675,1.56015,10127.83
2010.02.09 02:00:00,1.56015,1.5633,1.55865,1.56125,13290.34
2010.02.09 06:00:00,1.56125,1.5648,1.5581,1.5586,43703.7
2010.02.09 10:00:00,1.5586,1.5641,1.5563,1.5624,60547.6
2010.02.09 14:00:00,1.5624,1.5751,1.55865,1.5703,77191.64
2010.02.09 18:00:00,1.5703,1.57235,1.5684,1.5722,23342.37
2010.02.09 22:00:00,1.5722,1.5732,1.5688,1.5704,8314.72
2010.02.10 02:00:00,1.5704,1.5708,1.56605,1.5674,11356.75
2010.02.10 06:00:00,1.56735,1.57335,1.56505,1.5728,36677.64
2010.02.10 10:00:00,1.5728,1.57655,1.56075,1.5614,48948.48
2010.02.10 14:00:00,1.5614,1.563,1.5572,1.56135,64896.91
2010.02.10 18:00:00,1.56135,1.56245,1.55795,1.5597,24405.34
2010.02.10 22:00:00,1.55975,1.5646,1.55895,1.56375,17339.26
2010.02.11 02:00:00,1.56365,1.56625,1.56305,1.5641,14686.5
2010.02.11 06:00:00,1.5641,1.5645,1.55605,1.55805,55668.81
2010.02.11 10:00:00,1.558,1.5657,1.5576,1.5611,74232.4
2010.02.11 14:00:00,1.5611,1.56975,1.55845,1.568,106051.3
2010.02.11 18:00:00,1.56795,1.57185,1.5676,1.5706,44568.3
2010.02.11 22:00:00,1.57075,1.57075,1.56645,1.5689,15716.6
2010.02.12 02:00:00,1.5689,1.5705,1.5673,1.56975,13897.4
2010.02.12 06:00:00,1.56975,1.5743,1.56515,1.5657,48214.82
2010.02.12 10:00:00,1.5656,1.56725,1.55845,1.563,64615.7
2010.02.12 14:00:00,1.56305,1.5686,1.55815,1.567,80166.8
2010.02.12 18:00:00,1.56705,1.5709,1.5655,1.57055,28158.72
2010.02.14 22:00:00,1.5686,1.56865,1.56465,1.5664,6631.4
2010.02.15 02:00:00,1.5664,1.5675,1.56415,1.56485,8872.37
2010.02.15 06:00:00,1.56485,1.5691,1.56135,1.5674,36221.53
2010.02.15 10:00:00,1.5674,1.5722,1.5664,1.5665,44691.4
2010.02.15 14:00:00,1.5666,1.5676,1.565,1.56595,36191.82
2010.02.15 18:00:00,1.56595,1.5671,1.56545,1.5662,5154.16
2010.02.15 22:00:00,1.5662,1.56905,1.5655,1.5684,8251.99
2010.02.16 02:00:00,1.5684,1.57115,1.56765,1.5704,12251.82
2010.02.16 06:00:00,1.5704,1.5731,1.56715,1.56835,42956.6
2010.02.16 10:00:00,1.56835,1.57075,1.5663,1.5676,51768.25
2010.02.16 14:00:00,1.56765,1.5794,1.56285,1.5775,70457.9
2010.02.16 18:00:00,1.5774,1.5796,1.5772,1.57935,32232.07
2010.02.16 22:00:00,1.57955,1.57955,1.5765,1.5768,14305.27
2010.02.17 02:00:00,1.5768,1.57855,1.57645,1.57745,12837.3
2010.02.17 06:00:00,1.57745,1.5817,1.5737,1.5772,47041.1
2010.02.17 10:00:00,1.5772,1.5808,1.574,1.57655,44989.92
2010.02.17 14:00:00,1.5765,1.5784,1.56805,1.5698,55109.78
2010.02.17 18:00:00,1.5698,1.5702,1.56673,1.5675,25507.5
2010.02.17 22:00:00,1.5675,1.56895,1.5642,1.5644,10137.85
2010.02.18 02:00:00,1.5644,1.56675,1.56435,1.5658,8597.23
2010.02.18 06:00:00,1.56585,1.56835,1.5576,1.55775,34988.84
2010.02.18 10:00:00,1.5577,1.56175,1.55575,1.55825,45200.84
2010.02.18 14:00:00,1.5583,1.5677,1.55595,1.5603,52661.31
2010.02.18 18:00:00,1.5603,1.5635,1.5499,1.55315,32173.65
2010.02.18 22:00:00,1.5532,1.55475,1.54075,1.5417,16019.65
2010.02.19 02:00:00,1.5417,1.5459,1.54055,1.54175,13336.72
2010.02.19 06:00:00,1.54165,1.5426,1.53535,1.53655,45845.11
2010.02.19 10:00:00,1.53655,1.54225,1.5363,1.5399,47244.03
2010.02.19 14:00:00,1.53985,1.54575,1.53825,1.5456,63226.91
2010.02.19 18:00:00,1.5456,1.54795,1.54425,1.5475,34297.37
2010.02.21 22:00:00,1.5478,1.54905,1.54335,1.54865,15048.39
2010.02.22 02:00:00,1.54865,1.54975,1.5471,1.548,12244.3
2010.02.22 06:00:00,1.548,1.5505,1.5449,1.54745,45115.96
2010.02.22 10:00:00,1.5474,1.54965,1.54505,1.5478,56503.4
2010.02.22 14:00:00,1.54775,1.5522,1.54665,1.5474,60384.14
2010.02.22 18:00:00,1.5474,1.5496,1.54625,1.5484,22819.63
2010.02.22 22:00:00,1.5484,1.55205,1.5477,1.54965,14486.55
2010.02.23 02:00:00,1.54965,1.55395,1.54855,1.55295,21030.11
2010.02.23 06:00:00,1.55295,1.55775,1.5434,1.54345,60909.76
2010.02.23 10:00:00,1.54345,1.5448,1.53945,1.54415,67842.29
2010.02.23 14:00:00,1.5442,1.54755,1.5407,1.5427,72441.39
2010.02.23 18:00:00,1.54275,1.5456,1.5406,1.5423,37092.04
2010.02.23 22:00:00,1.5423,1.54555,1.5423,1.5455,19139.7
2010.02.24 02:00:00,1.5455,1.5464,1.5443,1.54625,21814.6
2010.02.24 06:00:00,1.54625,1.54655,1.54145,1.54395,52604.6
2010.02.24 10:00:00,1.544,1.54775,1.5404,1.54145,57088.65
2010.02.24 14:00:00,1.5414,1.54745,1.54015,1.5416,57728.9
2010.02.24 18:00:00,1.5416,1.542,1.53875,1.5409,39819.7
2010.02.24 22:00:00,1.541,1.5423,1.53565,1.53745,16649.6
2010.02.25 02:00:00,1.53745,1.53805,1.53255,1.53345,23496.45
2010.02.25 06:00:00,1.53345,1.53455,1.5273,1.52955,46378.98
2010.02.25 10:00:00,1.5295,1.5332,1.52455,1.5262,51302.3
2010.02.25 14:00:00,1.52625,1.5305,1.519,1.5239,63558.88
2010.02.25 18:00:00,1.52395,1.52755,1.52195,1.52655,42183.24
2010.02.25 22:00:00,1.52655,1.52865,1.5235,1.52795,23258.61
2010.02.26 02:00:00,1.52795,1.5291,1.5254,1.5283,22167.43
2010.02.26 06:00:00,1.52825,1.5321,1.52415,1.52555,45220
2010.02.26 10:00:00,1.52555,1.5274,1.51785,1.51955,54133.36
2010.02.26 14:00:00,1.51955,1.5264,1.51535,1.52365,61885.91
2010.02.26 18:00:00,1.52355,1.5268,1.52265,1.52363,34017.03
2010.02.28 22:00:00,1.5158,1.52055,1.51305,1.5159,24263.13
2010.03.01 02:00:00,1.5159,1.5173,1.5144,1.51605,19242.08
2010.03.01 06:00:00,1.51605,1.51815,1.5098,1.5131,51467.91
2010.03.01 10:00:00,1.5131,1.5148,1.4784,1.49285,89248.91
2010.03.01 14:00:00,1.4929,1.501,1.48815,1.501,72767.2
2010.03.01 18:00:00,1.501,1.5017,1.49765,1.4992,39225.52
2010.03.01 22:00:00,1.49915,1.50045,1.49255,1.4936,23277.79
2010.03.02 02:00:00,1.4936,1.49515,1.4904,1.4926,26765.38
2010.03.02 06:00:00,1.4926,1.4949,1.48555,1.49385,68070.09
2010.03.02 10:00:00,1.49385,1.4991,1.49255,1.49735,76007.26
2010.03.02 14:00:00,1.49725,1.4986,1.48895,1.49785,80803.7
2010.03.02 18:00:00,1.4979,1.49875,1.49425,1.49725,38299.42
2010.03.02 22:00:00,1.4974,1.50655,1.49608,1.50585,26236.09
2010.03.03 02:00:00,1.50585,1.50775,1.5037,1.50395,29244.5
2010.03.03 06:00:00,1.50395,1.50685,1.4977,1.50455,55544.59
2010.03.03 10:00:00,1.50465,1.5068,1.5013,1.5054,53059.29
2010.03.03 14:00:00,1.50545,1.5128,1.5033,1.51225,59478.59
2010.03.03 18:00:00,1.51225,1.51325,1.50885,1.51,31737
2010.03.03 22:00:00,1.5101,1.51105,1.50795,1.50935,17140.96
2010.03.04 02:00:00,1.50935,1.5101,1.5066,1.5076,23605.8
2010.03.04 06:00:00,1.5076,1.50795,1.50235,1.50595,48859.97
2010.03.04 10:00:00,1.5059,1.51205,1.50585,1.5103,53396.4
2010.03.04 14:00:00,1.5103,1.5137,1.5007,1.50405,48175.64
2010.03.04 18:00:00,1.50415,1.50415,1.50165,1.5034,19048.77
2010.03.04 22:00:00,1.50345,1.5043,1.50215,1.5041,14770.9
2010.03.05 02:00:00,1.5041,1.50685,1.50341,1.5035,17989.8
2010.03.05 06:00:00,1.5035,1.5057,1.5007,1.50365,36912.8
2010.03.05 10:00:00,1.5037,1.50565,1.49935,1.5037,37802.69
2010.03.05 14:00:00,1.5037,1.51495,1.50135,1.5116,49094.83
2010.03.05 18:00:00,1.51165,1.51675,1.5115,1.51425,21360.1
2010.03.07 22:00:00,1.5137,1.517,1.5128,1.51605,22578.8
2010.03.08 02:00:00,1.51595,1.51885,1.51545,1.51715,27436.4
2010.03.08 06:00:00,1.51705,1.51975,1.51335,1.5166,51004.99
2010.03.08 10:00:00,1.5166,1.5167,1.5114,1.51475,51197.88
2010.03.08 14:00:00,1.51475,1.51705,1.5032,1.50845,68623.47
2010.03.08 18:00:00,1.50845,1.5088,1.506,1.5068,22960.95
2010.03.08 22:00:00,1.5068,1.50705,1.4995,1.5012,15842.22
2010.03.09 02:00:00,1.50115,1.50285,1.5001,1.5019,15986.46
2010.03.09 06:00:00,1.50195,1.50285,1.49385,1.4964,45082.63
2010.03.09 10:00:00,1.49635,1.49815,1.4937,1.497,47449.63
2010.03.09 14:00:00,1.49705,1.5006,1.49555,1.5001,66742.72
2010.03.09 18:00:00,1.50015,1.5016,1.49845,1.4999,28484.5
2010.03.09 22:00:00,1.4999,1.50175,1.4966,1.49705,10941.44
2010.03.10 02:00:00,1.4971,1.49835,1.49575,1.4976,12094.4
2010.03.10 06:00:00,1.49755,1.4983,1.48865,1.4904,54475.23
2010.03.10 10:00:00,1.4904,1.4956,1.4874,1.49555,64455.81
2010.03.10 14:00:00,1.49555,1.4994,1.4921,1.49635,55706.08
2010.03.10 18:00:00,1.49635,1.49875,1.49485,1.498,16849.8
2010.03.10 22:00:00,1.498,1.4989,1.49575,1.49705,8878.64
2010.03.11 02:00:00,1.49705,1.499,1.495,1.4976,10381.55
2010.03.11 06:00:00,1.4976,1.5012,1.4947,1.5003,32887.2
2010.03.11 10:00:00,1.5003,1.5066,1.5003,1.5018,49572.85
2010.03.11 14:00:00,1.5018,1.5068,1.4993,1.50375,63946.8
2010.03.11 18:00:00,1.50375,1.5065,1.5032,1.50635,27876.36
2010.03.11 22:00:00,1.50635,1.50885,1.50415,1.5044,8680.9
2010.03.12 02:00:00,1.50445,1.50765,1.5038,1.50615,8425.69
2010.03.12 06:00:00,1.50615,1.51545,1.5027,1.5147,48085.94
2010.03.12 10:00:00,1.51475,1.5174,1.51335,1.51515,60305.98
2010.03.12 14:00:00,1.51515,1.52195,1.5124,1.51665,59910.87
2010.03.12 18:00:00,1.51665,1.5209,1.51665,1.5208,13931.2
2010.03.14 21:00:00,1.51699,1.52005,1.51635,1.5164,13609.72
2010.03.15 01:00:00,1.5164,1.51925,1.51535,1.51595,24142.5
2010.03.15 05:00:00,1.516,1.52085,1.50965,1.51055,42955.55
2010.03.15 09:00:00,1.51055,1.51065,1.50205,1.50545,55981.94
2010.03.15 13:00:00,1.50545,1.50885,1.50285,1.5033,80746.57
2010.03.15 17:00:00,1.50325,1.50645,1.5032,1.5059,24515.75
2010.03.15 21:00:00,1.5059,1.50655,1.5042,1.50625,13599.5
2010.03.16 01:00:00,1.50625,1.50725,1.5054,1.50575,16083.46
2010.03.16 05:00:00,1.50575,1.5061,1.49785,1.50445,42220.47
2010.03.16 09:00:00,1.50445,1.5155,1.50375,1.5135,79522.31
2010.03.16 13:00:00,1.5135,1.52085,1.5127,1.5187,79561.71
2010.03.16 17:00:00,1.51865,1.526,1.51745,1.52435,38700.26
2010.03.16 21:00:00,1.5245,1.526,1.52205,1.5229,14334.7
2010.03.17 01:00:00,1.5229,1.52475,1.52205,1.52225,24187.37
2010.03.17 05:00:00,1.52225,1.527,1.521,1.5227,48008.38
2010.03.17 09:00:00,1.5226,1.5383,1.5219,1.53345,72050.84
2010.03.17 13:00:00,1.53345,1.5354,1.52785,1.5344,80760.61
2010.03.17 17:00:00,1.5344,1.537,1.53135,1.53265,36757.16
2010.03.17 21:00:00,1.53265,1.53295,1.5308,1.53105,13300.08
2010.03.18 01:00:00,1.53105,1.5315,1.5285,1.5288,11428.94
2010.03.18 05:00:00,1.5288,1.5318,1.52415,1.52725,33498.66
2010.03.18 09:00:00,1.52725,1.53295,1.5257,1.52885,38576.16
2010.03.18 13:00:00,1.52885,1.5319,1.52175,1.5249,41512.48
2010.03.18 17:00:00,1.5249,1.5279,1.5235,1.5245,23164.82
2010.03.18 21:00:00,1.5244,1.52585,1.5238,1.52465,5118.5
2010.03.19 01:00:00,1.52465,1.52565,1.5238,1.5242,6131.8
2010.03.19 05:00:00,1.5243,1.52455,1.51305,1.5145,32913.7
2010.03.19 09:00:00,1.5145,1.5165,1.51285,1.51425,45825.1
2010.03.19 13:00:00,1.5142,1.5165,1.499,1.5021,51351.48
2010.03.19 17:00:00,1.5021,1.5035,1.5005,1.5015,17460.2
2010.03.21 21:00:00,1.50237,1.50247,1.49754,1.49945,10567.83
2010.03.22 01:00:00,1.49945,1.50175,1.49405,1.4965,12446.6
2010.03.22 05:00:00,1.49635,1.501,1.4932,1.50085,30183.33
2010.03.22 09:00:00,1.50085,1.5017,1.49645,1.49865,56794.27
2010.03.22 13:00:00,1.49865,1.50975,1.49745,1.5095,87158.83
2010.03.22 17:00:00,1.5095,1.5107,1.50755,1.5103,28222.18
2010.03.22 21:00:00,1.5103,1.51135,1.5076,1.50855,11853.17
2010.03.23 01:00:00,1.50855,1.51035,1.50805,1.50925,19661.8
2010.03.23 05:00:00,1.50915,1.5094,1.50075,1.5036,45852.06
2010.03.23 09:00:00,1.5037,1.5048,1.4974,1.50115,70924.89
2010.03.23 13:00:00,1.50115,1.50885,1.50025,1.5044,72505.01
2010.03.23 17:00:00,1.5044,1.5054,1.50245,1.5048,29187.31
2010.03.23 21:00:00,1.50495,1.505,1.5012,1.5022,7619.22
2010.03.24 01:00:00,1.5022,1.5022,1.49875,1.4992,12503.61
2010.03.24 05:00:00,1.4992,1.5021,1.49585,1.49825,42031.77
2010.03.24 09:00:00,1.49825,1.4995,1.4899,1.4907,75783.94
2010.03.24 13:00:00,1.49075,1.49385,1.48775,1.4906,73856.14
2010.03.24 17:00:00,1.49065,1.49115,1.4864,1.48695,33473.2
2010.03.24 21:00:00,1.48695,1.49135,1.4857,1.48985,7410.92
2010.03.25 01:00:00,1.48975,1.49125,1.48845,1.4904,10257.1
2010.03.25 05:00:00,1.4904,1.49595,1.4856,1.493,32529.43
2010.03.25 09:00:00,1.493,1.5008,1.4915,1.49205,50884.77
2010.03.25 13:00:00,1.49205,1.49435,1.4866,1.48695,68334.54
2010.03.25 17:00:00,1.48695,1.4871,1.47995,1.4814,47002.45
2010.03.25 21:00:00,1.4814,1.48665,1.4807,1.48525,11079.2
2010.03.26 01:00:00,1.48525,1.489,1.48485,1.4885,14452.83
2010.03.26 05:00:00,1.48855,1.48945,1.48115,1.48305,33077.4
2010.03.26 09:00:00,1.4831,1.48885,1.48285,1.48595,44771.81
2010.03.26 13:00:00,1.48595,1.4925,1.48265,1.48635,60770.71
2010.03.26 17:00:00,1.4864,1.4908,1.48475,1.49,23463.05
2010.03.28 21:00:00,1.49235,1.49715,1.49055,1.49145,9801.25
2010.03.29 01:00:00,1.49145,1.4928,1.4894,1.4924,15079.92
2010.03.29 05:00:00,1.4922,1.50205,1.4913,1.49775,49127.42
2010.03.29 09:00:00,1.49765,1.50065,1.49565,1.49625,82620.76
