Time (UTC),Open,High,Low,Close,Volume 
2015.03.19 17:00:00,120.91,121.035,120.725,120.791,14693.26
2015.03.19 21:00:00,120.791,120.868,120.701,120.725,10623.5
2015.03.20 01:00:00,120.725,120.814,120.615,120.698,13534.05
2015.03.20 05:00:00,120.698,120.977,120.663,120.935,15000.67
2015.03.20 09:00:00,120.934,121.202,120.832,120.935,23144.7
2015.03.20 13:00:00,120.936,120.969,120.057,120.176,37023.95
2015.03.20 17:00:00,120.177,120.302,119.903,120.053,17330.95
2015.03.22 21:00:00,119.942,120.115,119.824,119.928,13072.93
2015.03.23 01:00:00,119.928,120.118,119.763,119.89,18179.06
2015.03.23 05:00:00,119.891,120.168,119.785,120.07,18351.17
2015.03.23 09:00:00,120.07,120.077,119.717,119.838,28607.57
2015.03.23 13:00:00,119.838,119.911,119.59,119.791,34526.5
2015.03.23 17:00:00,119.79,119.899,119.691,119.734,12857.54
2015.03.23 21:00:00,119.745,119.875,119.581,119.792,12456.05
2015.03.24 01:00:00,119.792,119.83,119.676,119.716,14552.56
2015.03.24 05:00:00,119.717,119.717,119.437,119.476,21270.11
2015.03.24 09:00:00,119.475,119.688,119.225,119.391,30720.58
2015.03.24 13:00:00,119.394,119.986,119.37,119.731,36286.88
2015.03.24 17:00:00,119.731,119.786,119.571,119.756,14089.45
2015.03.24 21:00:00,119.756,119.829,119.715,119.793,10850.06
2015.03.25 01:00:00,119.792,119.793,119.562,119.643,12301.29
2015.03.25 05:00:00,119.642,119.759,119.572,119.624,18008.72
2015.03.25 09:00:00,119.625,119.677,119.237,119.291,27414.96
2015.03.25 13:00:00,119.29,119.616,119.25,119.465,31380.56
2015.03.25 17:00:00,119.465,119.659,119.399,119.496,14505.45
2015.03.25 21:00:00,119.496,119.579,119.364,119.393,12965.22
2015.03.26 01:00:00,119.393,119.418,118.923,119.008,20451.54
2015.03.26 05:00:00,119.007,119.061,118.332,118.526,28730.79
2015.03.26 09:00:00,118.528,119.03,118.379,118.969,32265.22
2015.03.26 13:00:00,118.969,119.25,118.909,119.008,35444.12
2015.03.26 17:00:00,119.006,119.434,118.988,119.198,16916.39
2015.03.26 21:00:00,119.195,119.297,119.14,119.15,12576.71
2015.03.27 01:00:00,119.15,119.41,119.065,119.141,19274.82
2015.03.27 05:00:00,119.14,119.493,119.085,119.43,24140.11
2015.03.27 09:00:00,119.43,119.459,119.019,119.141,27452.4
2015.03.27 13:00:00,119.142,119.28,118.932,119.158,31038.48
2015.03.27 17:00:00,119.161,119.276,119.001,119.148,16164.28
2015.03.29 21:00:00,119.24,119.335,119.137,119.148,11343.68
2015.03.30 01:00:00,119.148,119.298,119.122,119.241,13159.45
2015.03.30 05:00:00,119.241,119.812,119.173,119.7,21801.9
2015.03.30 09:00:00,119.7,120.036,119.654,119.923,19916.31
2015.03.30 13:00:00,119.923,120.146,119.826,120.062,23649.67
2015.03.30 17:00:00,120.062,120.232,120.035,120.081,8046.25
2015.03.30 21:00:00,120.083,120.175,119.989,120.119,11282.42
2015.03.31 01:00:00,120.119,120.368,120.076,120.161,18726.63
2015.03.31 05:00:00,120.161,120.247,119.956,120.137,23571.65
2015.03.31 09:00:00,120.138,120.149,119.819,119.821,22887.8
2015.03.31 13:00:00,119.821,120.153,119.781,119.953,30110.09
2015.03.31 17:00:00,119.952,120.147,119.863,120.146,12057.87
2015.03.31 21:00:00,120.146,120.165,119.657,119.697,14176.96
2015.04.01 01:00:00,119.705,119.78,119.421,119.776,23845.16
2015.04.01 05:00:00,119.78,120.331,119.743,120.28,27277.46
2015.04.01 09:00:00,120.282,120.308,119.77,119.86,24250.94
2015.04.01 13:00:00,119.86,119.928,119.428,119.505,31167.81
2015.04.01 17:00:00,119.507,119.779,119.495,119.766,12582.74
2015.04.01 21:00:00,119.771,119.776,119.533,119.63,12903.35
2015.04.02 01:00:00,119.63,119.729,119.519,119.636,14696.3
2015.04.02 05:00:00,119.635,119.667,119.455,119.568,20343.7
2015.04.02 09:00:00,119.568,119.898,119.524,119.83,22751.12
2015.04.02 13:00:00,119.829,119.855,119.614,119.716,27744.45
2015.04.02 17:00:00,119.715,119.795,119.69,119.732,10525.26
2015.04.02 21:00:00,119.738,119.796,119.657,119.673,7862.95
2015.04.03 01:00:00,119.673,119.731,119.604,119.643,5423.16
2015.04.03 05:00:00,119.643,119.724,119.626,119.681,7356.18
2015.04.03 09:00:00,119.681,120,118.832,118.899,16902.37
2015.04.03 13:00:00,118.898,119.048,118.725,119.038,16453.14
2015.04.03 17:00:00,119.038,119.051,118.948,119.027,5507.54
2015.04.05 21:00:00,118.926,119.064,118.804,119.034,8866.21
2015.04.06 01:00:00,119.034,119.172,118.956,119.056,9515.68
2015.04.06 05:00:00,119.056,119.072,118.963,119.029,6720.23
2015.04.06 09:00:00,119.03,119.117,118.936,118.967,9915.22
2015.04.06 13:00:00,118.967,119.191,118.924,119.155,18308.56
2015.04.06 17:00:00,119.155,119.686,119.145,119.546,10744.26
2015.04.06 21:00:00,119.546,119.627,119.445,119.582,9837.72
2015.04.07 01:00:00,119.581,119.672,119.537,119.585,12566.99
2015.04.07 05:00:00,119.587,120.067,119.503,119.957,22291.72
2015.04.07 09:00:00,119.957,120.284,119.861,120.216,18953.23
2015.04.07 13:00:00,120.217,120.448,120.145,120.293,25054.73
2015.04.07 17:00:00,120.292,120.436,120.236,120.287,11192.19
2015.04.07 21:00:00,120.304,120.363,120.172,120.229,9555.05
2015.04.08 01:00:00,120.229,120.254,119.703,119.792,18582.37
2015.04.08 05:00:00,119.792,119.998,119.702,119.879,19927.87
2015.04.08 09:00:00,119.879,119.891,119.647,119.713,20430.63
2015.04.08 13:00:00,119.714,120.072,119.697,119.94,26527.82
2015.04.08 17:00:00,119.94,120.312,119.83,120.14,19016.8
2015.04.08 21:00:00,120.137,120.377,120.08,120.306,10185.44
2015.04.09 01:00:00,120.308,120.388,120.23,120.258,12705.34
2015.04.09 05:00:00,120.259,120.336,120.157,120.236,18458.9
2015.04.09 09:00:00,120.235,120.247,119.863,120.067,20702.43
2015.04.09 13:00:00,120.066,120.429,119.97,120.396,31054.66
2015.04.09 17:00:00,120.397,120.741,120.385,120.582,13885.84
2015.04.09 21:00:00,120.581,120.639,120.444,120.491,9482.94
